listing_id,title,description,price,bedrooms,bathrooms,property_type,address,city,latitude,longitude,posting_date,furnished,lease_term,deposit_amount,payment_method_text,contact_type
2810,Beautiful Apartment for Rent,"Recently renovated, quiet neighborhood.",2582,4,3,basement,529 Main St,Toronto,43.731007,-79.562249,2026-01-20,0,1 year,1000,wire,agent
2811,Affordable Room,Near subway and shopping.,1440,4,1,apartment,525 Main St,Toronto,43.713173,-79.286859,2025-11-01,1,1 year,1500,cash,agent
2812,Beautiful Apartment for Rent,Bright unit close to transit.,2661,3,2,apartment,791 Main St,Toronto,43.787049,-79.461904,2025-09-25,0,1 year,1500,wire,owner
2813,Spacious Basement Unit,"Recently renovated, quiet neighborhood.",1582,4,3,basement,237 Main St,Toronto,43.785558,-79.33165,2025-08-20,0,1 year,1500,cash,owner
2814,Affordable Room,"Recently renovated, quiet neighborhood.",1014,4,1,house,511 Main St,Toronto,43.655466,-79.279456,2025-08-17,1,6 months,500,e-transfer,owner
2815,Downtown Condo,"Recently renovated, quiet neighborhood.",1086,4,3,house,691 Main St,Toronto,43.608232,-79.378923,2025-12-20,1,1 year,1500,gift card,agent
2816,Downtown Condo,Bright unit close to transit.,2705,1,3,basement,796 Main St,Toronto,43.639886,-79.281774,2025-10-15,0,6 months,0,e-transfer,agent
2817,Affordable Room,Bright unit close to transit.,2434,4,3,house,506 Main St,Toronto,43.697408,-79.46444,2025-09-28,1,month-to-month,1000,gift card,owner
2818,Beautiful Apartment for Rent,Near subway and shopping.,1942,1,3,apartment,964 Main St,Toronto,43.71952,-79.476591,2025-09-12,0,6 months,500,cash,owner
2819,Downtown Condo,Ideal for students and professionals.,2148,4,3,apartment,681 Main St,Toronto,43.739755,-79.535267,2025-09-07,0,1 year,500,cash,agent
2820,Beautiful Apartment for Rent,"Recently renovated, quiet neighborhood.",2708,4,2,basement,3 Main St,Toronto,43.79705,-79.217598,2025-10-18,1,month-to-month,1500,gift card,owner
2821,Beautiful Apartment for Rent,Ideal for students and professionals.,3299,2,3,house,595 Main St,Toronto,43.634805,-79.24217,2025-11-03,1,6 months,1000,e-transfer,agent
2822,Beautiful Apartment for Rent,Bright unit close to transit.,1884,2,1,house,240 Main St,Toronto,43.748347,-79.376834,2025-11-24,0,6 months,1000,wire,owner
2823,Beautiful Apartment for Rent,Near subway and shopping.,1224,0,2,basement,389 Main St,Toronto,43.780625,-79.231706,2025-12-27,0,month-to-month,0,cash,owner
2824,Downtown Condo,Near subway and shopping.,1791,4,3,apartment,829 Main St,Toronto,43.755934,-79.581873,2025-10-20,0,6 months,0,wire,owner
2825,Downtown Condo,Ideal for students and professionals.,3197,0,2,basement,181 Main St,Toronto,43.649633,-79.40184,2025-08-02,1,6 months,1000,cash,agent
2826,Beautiful Apartment for Rent,"Recently renovated, quiet neighborhood.",2681,2,2,basement,341 Main St,Toronto,43.651509,-79.360922,2025-08-06,1,6 months,1000,wire,owner
2827,Spacious Basement Unit,Near subway and shopping.,3081,2,2,basement,929 Main St,Toronto,43.685356,-79.353429,2025-10-14,0,6 months,500,gift card,owner
2828,Beautiful Apartment for Rent,Ideal for students and professionals.,1345,2,3,basement,677 Main St,Toronto,43.726126,-79.430352,2025-10-08,0,1 year,1500,wire,owner
2829,Spacious Basement Unit,"Recently renovated, quiet neighborhood.",1362,1,2,basement,460 Main St,Toronto,43.635653,-79.388721,2025-09-14,0,month-to-month,0,e-transfer,owner
2830,Affordable Room,Bright unit close to transit.,2195,1,2,basement,443 Main St,Toronto,43.715064,-79.598563,2025-10-29,0,month-to-month,0,gift card,owner
2831,Downtown Condo,Near subway and shopping.,2313,2,3,basement,222 Main St,Toronto,43.619531,-79.255127,2025-11-30,1,1 year,0,wire,owner
2832,Affordable Room,Near subway and shopping.,1103,1,3,house,340 Main St,Toronto,43.679627,-79.471924,2025-09-26,1,1 year,1500,e-transfer,owner
2833,Downtown Condo,"Recently renovated, quiet neighborhood.",947,4,1,basement,861 Main St,Toronto,43.776011,-79.511402,2025-08-27,0,6 months,1000,cash,agent
2834,Affordable Room,Near subway and shopping.,1264,0,2,house,595 Main St,Toronto,43.775158,-79.294497,2025-09-19,1,1 year,500,gift card,agent
2835,Spacious Basement Unit,Near subway and shopping.,2887,0,1,basement,732 Main St,Toronto,43.722303,-79.572118,2025-12-08,0,month-to-month,500,wire,agent
2836,Beautiful Apartment for Rent,Bright unit close to transit.,1245,1,1,basement,104 Main St,Toronto,43.629716,-79.428146,2025-09-07,1,month-to-month,1500,gift card,agent
2837,Beautiful Apartment for Rent,Ideal for students and professionals.,3479,4,1,house,64 Main St,Toronto,43.702358,-79.42946,2026-01-24,0,month-to-month,1000,gift card,agent
2838,Downtown Condo,Near subway and shopping.,2276,3,1,apartment,300 Main St,Toronto,43.76423,-79.574109,2025-08-17,0,6 months,1000,gift card,owner
2839,Beautiful Apartment for Rent,"Recently renovated, quiet neighborhood.",1288,2,3,apartment,41 Main St,Toronto,43.666926,-79.359443,2025-08-18,0,6 months,1500,gift card,agent
2840,Affordable Room,Ideal for students and professionals.,2397,0,1,house,344 Main St,Toronto,43.706686,-79.271003,2025-11-26,1,1 year,1500,cash,agent
2841,Spacious Basement Unit,Near subway and shopping.,997,4,2,house,57 Main St,Toronto,43.741552,-79.266489,2025-12-25,1,6 months,1000,cash,owner
2842,Spacious Basement Unit,"Recently renovated, quiet neighborhood.",1434,3,3,basement,866 Main St,Toronto,43.674861,-79.520774,2025-11-23,1,1 year,0,wire,agent
2843,Beautiful Apartment for Rent,"Recently renovated, quiet neighborhood.",1871,0,3,apartment,812 Main St,Toronto,43.708985,-79.309696,2025-11-01,0,6 months,0,cash,agent
2844,Affordable Room,Bright unit close to transit.,3320,4,1,house,768 Main St,Toronto,43.748724,-79.332625,2025-12-18,1,6 months,0,gift card,owner
2845,Spacious Basement Unit,Near subway and shopping.,1194,4,2,house,180 Main St,Toronto,43.670749,-79.292473,2025-11-29,0,1 year,0,cash,agent
2846,Spacious Basement Unit,Near subway and shopping.,803,0,3,apartment,402 Main St,Toronto,43.719919,-79.478958,2025-11-03,1,1 year,500,cash,agent
2847,Downtown Condo,Bright unit close to transit.,1809,1,1,apartment,262 Main St,Toronto,43.697906,-79.473309,2025-09-28,0,6 months,500,wire,owner
2848,Beautiful Apartment for Rent,Ideal for students and professionals.,1254,3,3,basement,754 Main St,Toronto,43.69375,-79.372988,2026-01-09,1,6 months,500,e-transfer,owner
2849,Downtown Condo,Near subway and shopping.,2802,1,2,apartment,986 Main St,Toronto,43.714348,-79.47113,2025-11-06,0,month-to-month,1000,cash,owner
2850,Beautiful Apartment for Rent,Bright unit close to transit.,2768,2,3,house,868 Main St,Toronto,43.62186,-79.214569,2026-01-12,1,6 months,1000,wire,agent
2851,Beautiful Apartment for Rent,"Recently renovated, quiet neighborhood.",1735,0,2,basement,812 Main St,Toronto,43.657106,-79.339108,2025-09-08,0,month-to-month,1000,cash,owner
2852,Beautiful Apartment for Rent,Near subway and shopping.,1749,3,3,house,644 Main St,Toronto,43.606935,-79.593239,2025-10-27,1,1 year,1500,gift card,agent
2853,Affordable Room,Near subway and shopping.,1462,4,2,basement,714 Main St,Toronto,43.604506,-79.416571,2025-11-09,0,1 year,0,gift card,owner
2854,Spacious Basement Unit,Ideal for students and professionals.,3214,3,3,house,686 Main St,Toronto,43.609714,-79.337111,2025-08-17,0,month-to-month,500,cash,owner
2855,Beautiful Apartment for Rent,Near subway and shopping.,2043,0,1,basement,77 Main St,Toronto,43.729033,-79.51132,2025-08-18,1,6 months,1500,wire,agent
2856,Downtown Condo,Near subway and shopping.,2248,0,1,basement,638 Main St,Toronto,43.678047,-79.303238,2025-11-08,1,1 year,500,gift card,agent
2857,Spacious Basement Unit,"Recently renovated, quiet neighborhood.",1841,3,1,house,834 Main St,Toronto,43.783762,-79.393454,2025-10-05,0,6 months,1500,wire,agent
2858,Affordable Room,Near subway and shopping.,1689,4,2,apartment,935 Main St,Toronto,43.691109,-79.524081,2025-08-27,1,6 months,1000,gift card,owner
2859,Affordable Room,Near subway and shopping.,2538,0,1,basement,723 Main St,Toronto,43.689864,-79.318586,2025-11-20,0,6 months,1000,wire,owner
2860,Beautiful Apartment for Rent,"Recently renovated, quiet neighborhood.",2938,4,2,house,95 Main St,Toronto,43.682638,-79.284527,2025-10-06,0,6 months,1000,cash,owner
2861,Affordable Room,"Recently renovated, quiet neighborhood.",2609,0,1,basement,960 Main St,Toronto,43.698953,-79.487398,2025-12-05,1,1 year,1000,e-transfer,agent
2862,Beautiful Apartment for Rent,Ideal for students and professionals.,831,3,2,basement,691 Main St,Toronto,43.772239,-79.286731,2025-12-21,0,month-to-month,1500,wire,agent
2863,Affordable Room,"Recently renovated, quiet neighborhood.",3350,4,2,house,996 Main St,Toronto,43.632469,-79.563715,2025-08-18,0,1 year,1000,e-transfer,agent
2864,Downtown Condo,Near subway and shopping.,3132,4,1,basement,147 Main St,Toronto,43.741381,-79.293095,2025-09-29,1,month-to-month,1500,wire,owner
2865,Downtown Condo,"Recently renovated, quiet neighborhood.",2368,3,1,basement,925 Main St,Toronto,43.614485,-79.456046,2026-01-07,0,1 year,500,gift card,agent
2866,Spacious Basement Unit,Bright unit close to transit.,2217,2,3,house,80 Main St,Toronto,43.746895,-79.301864,2025-11-04,1,month-to-month,0,wire,agent
2867,Spacious Basement Unit,Near subway and shopping.,2578,1,2,basement,360 Main St,Toronto,43.732389,-79.218652,2026-01-29,1,6 months,1500,cash,agent
2868,Downtown Condo,Ideal for students and professionals.,2066,1,3,apartment,559 Main St,Toronto,43.785227,-79.229995,2025-11-08,1,6 months,500,e-transfer,owner
2869,Beautiful Apartment for Rent,Near subway and shopping.,2295,3,3,apartment,174 Main St,Toronto,43.611357,-79.458507,2025-10-16,0,month-to-month,0,e-transfer,owner
2870,Downtown Condo,Near subway and shopping.,3398,3,2,apartment,374 Main St,Toronto,43.773191,-79.296893,2025-10-29,1,6 months,1500,gift card,agent
2871,Spacious Basement Unit,"Recently renovated, quiet neighborhood.",2622,1,3,basement,565 Main St,Toronto,43.726862,-79.470189,2025-12-18,1,6 months,0,e-transfer,agent
2872,Affordable Room,Bright unit close to transit.,1167,4,1,basement,836 Main St,Toronto,43.66626,-79.582938,2025-09-15,1,month-to-month,0,wire,owner
2873,Spacious Basement Unit,Near subway and shopping.,1264,1,1,house,109 Main St,Toronto,43.61922,-79.552147,2026-01-19,0,month-to-month,500,wire,agent
2874,Beautiful Apartment for Rent,Near subway and shopping.,2618,2,1,apartment,913 Main St,Toronto,43.750066,-79.50783,2025-08-30,0,6 months,500,wire,owner
2875,Beautiful Apartment for Rent,Near subway and shopping.,3022,3,3,house,155 Main St,Toronto,43.604852,-79.470697,2025-11-29,1,6 months,1500,cash,owner
2876,Spacious Basement Unit,Bright unit close to transit.,884,3,3,apartment,795 Main St,Toronto,43.614611,-79.399403,2025-08-07,0,1 year,1500,gift card,owner
2877,Affordable Room,Ideal for students and professionals.,1183,1,1,basement,457 Main St,Toronto,43.752505,-79.31612,2025-09-02,1,month-to-month,500,wire,agent
2878,Spacious Basement Unit,Near subway and shopping.,1149,1,2,house,23 Main St,Toronto,43.746067,-79.346237,2025-09-02,0,6 months,1500,e-transfer,owner
2879,Affordable Room,"Recently renovated, quiet neighborhood.",2385,4,3,house,856 Main St,Toronto,43.724911,-79.21206,2025-10-31,0,month-to-month,0,wire,owner
2880,Affordable Room,Ideal for students and professionals.,1393,4,3,apartment,647 Main St,Toronto,43.618231,-79.592564,2025-11-15,1,month-to-month,0,gift card,agent
2881,Beautiful Apartment for Rent,Near subway and shopping.,1215,1,3,house,99 Main St,Toronto,43.784562,-79.240388,2025-12-16,1,1 year,1000,e-transfer,owner
2882,Spacious Basement Unit,Bright unit close to transit.,2146,2,1,apartment,240 Main St,Toronto,43.75639,-79.252139,2026-01-21,1,month-to-month,1500,e-transfer,agent
2883,Spacious Basement Unit,"Recently renovated, quiet neighborhood.",3066,0,3,basement,852 Main St,Toronto,43.758403,-79.318437,2025-11-27,1,1 year,0,e-transfer,agent
2884,Affordable Room,"Recently renovated, quiet neighborhood.",3264,3,3,apartment,769 Main St,Toronto,43.606301,-79.371401,2025-08-19,0,6 months,500,e-transfer,owner
2885,Spacious Basement Unit,Near subway and shopping.,2752,1,1,basement,833 Main St,Toronto,43.606385,-79.297581,2025-11-07,1,6 months,1500,cash,owner
2886,Downtown Condo,Near subway and shopping.,2667,2,1,basement,141 Main St,Toronto,43.644795,-79.50845,2025-08-10,0,1 year,500,gift card,agent
2887,Downtown Condo,Near subway and shopping.,1880,1,1,apartment,414 Main St,Toronto,43.646368,-79.272161,2025-11-10,1,6 months,1500,wire,owner
2888,Downtown Condo,Ideal for students and professionals.,865,0,1,apartment,773 Main St,Toronto,43.750247,-79.343867,2025-10-06,0,1 year,500,wire,agent
2889,Downtown Condo,Bright unit close to transit.,2622,2,2,basement,329 Main St,Toronto,43.684207,-79.485979,2025-09-25,0,month-to-month,500,e-transfer,owner
2890,Beautiful Apartment for Rent,"Recently renovated, quiet neighborhood.",2579,0,2,apartment,397 Main St,Toronto,43.702631,-79.36615,2025-10-10,0,6 months,1500,gift card,owner
2891,Affordable Room,Ideal for students and professionals.,3469,4,2,house,12 Main St,Toronto,43.757766,-79.247924,2026-01-26,1,6 months,0,e-transfer,owner
2892,Affordable Room,"Recently renovated, quiet neighborhood.",2703,0,3,house,744 Main St,Toronto,43.659853,-79.568367,2025-08-05,0,1 year,0,gift card,agent
2893,Affordable Room,Ideal for students and professionals.,1391,4,2,basement,713 Main St,Toronto,43.6118,-79.378456,2025-12-03,0,month-to-month,0,wire,owner
2894,Beautiful Apartment for Rent,Ideal for students and professionals.,1202,0,3,apartment,997 Main St,Toronto,43.661833,-79.381743,2025-12-27,1,1 year,500,wire,agent
2895,Spacious Basement Unit,"Recently renovated, quiet neighborhood.",3193,4,3,basement,928 Main St,Toronto,43.728163,-79.385404,2025-08-20,1,month-to-month,500,gift card,agent
2896,Affordable Room,Near subway and shopping.,900,4,3,basement,518 Main St,Toronto,43.613731,-79.32756,2025-10-01,1,6 months,1500,e-transfer,owner
2897,Affordable Room,"Recently renovated, quiet neighborhood.",1067,0,3,apartment,693 Main St,Toronto,43.770973,-79.368861,2026-01-08,1,1 year,1500,gift card,owner
2898,Affordable Room,Near subway and shopping.,1344,2,1,apartment,598 Main St,Toronto,43.682087,-79.562041,2025-11-15,0,6 months,500,e-transfer,owner
2899,Affordable Room,Near subway and shopping.,1290,2,3,basement,831 Main St,Toronto,43.722438,-79.396049,2025-12-14,0,month-to-month,500,e-transfer,owner
2900,Downtown Condo,Near subway and shopping.,2107,4,3,house,217 Main St,Toronto,43.605699,-79.386852,2026-01-04,0,month-to-month,0,wire,owner
2901,Spacious Basement Unit,Near subway and shopping.,1141,2,2,apartment,23 Main St,Toronto,43.62387,-79.431577,2025-12-16,0,1 year,0,e-transfer,agent
2902,Downtown Condo,Near subway and shopping.,1638,0,1,apartment,363 Main St,Toronto,43.758047,-79.245169,2025-10-21,1,6 months,1500,cash,owner
2903,Affordable Room,Near subway and shopping.,1624,0,2,house,410 Main St,Toronto,43.710722,-79.263882,2025-09-13,0,6 months,500,cash,owner
2904,Affordable Room,Ideal for students and professionals.,1356,3,1,basement,678 Main St,Toronto,43.794744,-79.582446,2025-11-05,0,month-to-month,1500,gift card,agent
2905,Beautiful Apartment for Rent,"Recently renovated, quiet neighborhood.",3092,2,2,basement,407 Main St,Toronto,43.699149,-79.579444,2025-10-08,1,month-to-month,1000,gift card,owner
2906,Affordable Room,Bright unit close to transit.,1417,1,1,house,66 Main St,Toronto,43.725742,-79.38442,2025-08-10,1,month-to-month,500,e-transfer,agent
2907,Downtown Condo,Near subway and shopping.,818,3,3,basement,663 Main St,Toronto,43.739534,-79.572524,2026-01-26,0,month-to-month,1000,cash,agent
2908,Beautiful Apartment for Rent,Bright unit close to transit.,1527,3,3,apartment,383 Main St,Toronto,43.762816,-79.409986,2026-01-11,0,month-to-month,500,e-transfer,owner
2909,Spacious Basement Unit,Near subway and shopping.,3419,1,1,house,794 Main St,Toronto,43.621466,-79.25849,2025-09-01,1,1 year,500,wire,agent
2910,Spacious Basement Unit,Near subway and shopping.,2687,1,2,house,259 Main St,Toronto,43.634354,-79.402412,2025-09-17,1,1 year,1500,e-transfer,owner
2911,Downtown Condo,Near subway and shopping.,3224,2,1,house,356 Main St,Toronto,43.794946,-79.321348,2025-12-24,0,6 months,1000,gift card,owner
2912,Affordable Room,Bright unit close to transit.,2351,3,2,basement,539 Main St,Toronto,43.621437,-79.525764,2025-10-07,1,6 months,500,e-transfer,owner
2913,Downtown Condo,Near subway and shopping.,2775,3,2,basement,329 Main St,Toronto,43.674862,-79.386503,2025-10-15,1,1 year,500,wire,agent
2914,Downtown Condo,"Recently renovated, quiet neighborhood.",2130,1,3,house,452 Main St,Toronto,43.758436,-79.204517,2025-10-24,1,month-to-month,1000,cash,agent
2915,Affordable Room,Bright unit close to transit.,2091,4,3,house,630 Main St,Toronto,43.645213,-79.34869,2025-11-01,0,6 months,1000,e-transfer,owner
2916,Affordable Room,Bright unit close to transit.,3271,2,3,house,571 Main St,Toronto,43.655061,-79.50304,2025-10-03,1,month-to-month,500,cash,owner
2917,Spacious Basement Unit,Ideal for students and professionals.,1158,4,1,apartment,535 Main St,Toronto,43.755679,-79.249032,2026-01-16,1,1 year,1000,wire,agent
2918,Affordable Room,"Recently renovated, quiet neighborhood.",2947,4,2,house,193 Main St,Toronto,43.773866,-79.510411,2025-11-17,1,1 year,500,gift card,agent
2919,Affordable Room,"Recently renovated, quiet neighborhood.",3100,2,2,house,202 Main St,Toronto,43.74834,-79.480913,2025-12-11,1,6 months,1000,wire,owner
2920,Beautiful Apartment for Rent,Bright unit close to transit.,889,0,1,apartment,733 Main St,Toronto,43.734711,-79.435657,2025-12-14,0,1 year,1500,gift card,owner
2921,Downtown Condo,Near subway and shopping.,2801,3,1,house,998 Main St,Toronto,43.771744,-79.57896,2025-12-25,0,1 year,0,gift card,owner
