id,label,message
1855,scam,Kindly provide your full name and send payment today.
1856,scam,Kindly provide your full name and send payment today.
1857,scam,Many people interested. First person to send deposit gets it.
1858,scam,Many people interested. First person to send deposit gets it.
1859,scam,Many people interested. First person to send deposit gets it.
1860,scam,"Hi, the apartment is still available. Please send a deposit today to secure it."
1861,scam,Please reply with your email so I can send payment instructions.
1862,scam,Great price for downtown Toronto condo. Send payment to hold.
1863,scam,Please reply with your email so I can send payment instructions.
1864,scam,Many people interested. First person to send deposit gets it.
1865,scam,Great price for downtown Toronto condo. Send payment to hold.
1866,scam,"Hi, the apartment is still available. Please send a deposit today to secure it."
1867,scam,No viewing needed. First month and deposit required now.
1868,scam,No viewing needed. First month and deposit required now.
1869,scam,Unit is available immediately. Deposit required before viewing.
1870,scam,"Hi, the apartment is still available. Please send a deposit today to secure it."
1871,scam,Please reply with your email so I can send payment instructions.
1872,scam,Please reply with your email so I can send payment instructions.
1873,scam,Many people interested. First person to send deposit gets it.
1874,scam,Great price for downtown Toronto condo. Send payment to hold.
1875,scam,No viewing needed. First month and deposit required now.
1876,scam,Kindly provide your full name and send payment today.
1877,scam,"Hi, the apartment is still available. Please send a deposit today to secure it."
1878,scam,Please reply with your email so I can send payment instructions.
1879,scam,Please reply with your email so I can send payment instructions.
1880,scam,Great price for downtown Toronto condo. Send payment to hold.
1881,scam,Unit is available immediately. Deposit required before viewing.
1882,scam,No credit check. Just send deposit and move in.
1883,scam,Great price for downtown Toronto condo. Send payment to hold.
1884,scam,"Hi, the apartment is still available. Please send a deposit today to secure it."
1885,scam,"Hi, the apartment is still available. Please send a deposit today to secure it."
1886,scam,No viewing needed. First month and deposit required now.
1887,scam,I am currently out of the country. You can reserve the unit by e-transfer.
1888,scam,Unit is available immediately. Deposit required before viewing.
1889,scam,Unit is available immediately. Deposit required before viewing.
1890,scam,I am currently out of the country. You can reserve the unit by e-transfer.
1891,scam,Please reply with your email so I can send payment instructions.
1892,scam,Great price for downtown Toronto condo. Send payment to hold.
1893,scam,Many people interested. First person to send deposit gets it.
1894,scam,"Hi, the apartment is still available. Please send a deposit today to secure it."
1895,scam,Kindly provide your full name and send payment today.
1896,scam,Kindly provide your full name and send payment today.
1897,scam,"Hi, the apartment is still available. Please send a deposit today to secure it."
1898,scam,Many people interested. First person to send deposit gets it.
1899,scam,Please reply with your email so I can send payment instructions.
1900,scam,Owner is traveling. Keys will be mailed after deposit.
1901,scam,No viewing needed. First month and deposit required now.
1902,scam,Great price for downtown Toronto condo. Send payment to hold.
1903,scam,Many people interested. First person to send deposit gets it.
1904,scam,"Hi, the apartment is still available. Please send a deposit today to secure it."
1905,scam,No viewing needed. First month and deposit required now.
1906,scam,Many people interested. First person to send deposit gets it.
1907,scam,Owner is traveling. Keys will be mailed after deposit.
1908,scam,Kindly provide your full name and send payment today.
1909,scam,Unit is available immediately. Deposit required before viewing.
1910,scam,I am currently out of the country. You can reserve the unit by e-transfer.
1911,scam,Many people interested. First person to send deposit gets it.
1912,scam,No viewing needed. First month and deposit required now.
1913,scam,Great price for downtown Toronto condo. Send payment to hold.
1914,scam,Owner is traveling. Keys will be mailed after deposit.
1915,scam,Please reply with your email so I can send payment instructions.
1916,scam,No viewing needed. First month and deposit required now.
1917,scam,Kindly provide your full name and send payment today.
1918,scam,Great price for downtown Toronto condo. Send payment to hold.
1919,scam,Please reply with your email so I can send payment instructions.
1920,scam,Please reply with your email so I can send payment instructions.
1921,scam,Owner is traveling. Keys will be mailed after deposit.
1922,scam,Please reply with your email so I can send payment instructions.
1923,scam,Unit is available immediately. Deposit required before viewing.
1924,scam,No credit check. Just send deposit and move in.
1925,scam,Kindly provide your full name and send payment today.
1926,scam,"Hi, the apartment is still available. Please send a deposit today to secure it."
1927,scam,Please reply with your email so I can send payment instructions.
1928,scam,Kindly provide your full name and send payment today.
1929,scam,Great price for downtown Toronto condo. Send payment to hold.
1930,scam,Great price for downtown Toronto condo. Send payment to hold.
1931,scam,Owner is traveling. Keys will be mailed after deposit.
1932,scam,Many people interested. First person to send deposit gets it.
1933,scam,Great price for downtown Toronto condo. Send payment to hold.
1934,scam,No viewing needed. First month and deposit required now.
1935,scam,"Hi, the apartment is still available. Please send a deposit today to secure it."
1936,scam,I am currently out of the country. You can reserve the unit by e-transfer.
1937,scam,Great price for downtown Toronto condo. Send payment to hold.
1938,scam,Unit is available immediately. Deposit required before viewing.
1939,scam,Great price for downtown Toronto condo. Send payment to hold.
1940,scam,No credit check. Just send deposit and move in.
1941,scam,No viewing needed. First month and deposit required now.
